what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1399181959568
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1399181959569
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1399181959570
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1399181959572
os,sysinfo,,,"win32",1399181959580
arch,sysinfo,,,"x86",1399181959580
ws,sysinfo,,,"win32",1399181959580
locale,sysinfo,,,"en_US",1399181959580
processors,sysinfo,,,"2",1399181959580
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1399181959581
java.runtime.version,sysinfo,,,"1.7.0_55-b14",1399181959581
java.specification.name,sysinfo,,,"Java Platform API Specification",1399181959581
java.specification.vendor,sysinfo,,,"Oracle Corporation",1399181959581
java.specification.version,sysinfo,,,"1.7",1399181959581
java.vendor,sysinfo,,,"Oracle Corporation",1399181959581
java.version,sysinfo,,,"1.7.0_55",1399181959581
java.vm.info,sysinfo,,,"mixed mode, sharing",1399181959581
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1399181959581
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1399181959581
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1399181959581
java.vm.specification.version,sysinfo,,,"1.7",1399181959581
java.vm.vendor,sysinfo,,,"Oracle Corporation",1399181959581
java.vm.version,sysinfo,,,"24.55-b03",1399181959581
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1399181959589
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1399181960066
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1399181960174
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1399181960492
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1399181960612
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1399181961151
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1399181962034
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1399181962172
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1399181962175
started,bundle,org.eclipse.sequoyah.device.framework,1.0.0.M20100915-0236,"org.eclipse.sequoyah.device.framework",1399181962242
started,bundle,org.eclipse.sequoyah.device.backward,1.0.0.M20100915-0236,"org.eclipse.sequoyah.device.backward",1399181962249
started,bundle,org.eclipse.sequoyah.device.service.vncviewer,1.0.0.M20100915-0236,"org.eclipse.sequoyah.device.service.vncviewer",1399181962312
