what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1406310554713
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1406310554716
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1406310554727
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1406310554733
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1406310554736
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1406310554741
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1406310554787
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1406310554791
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1406310554792
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1406310554794
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1406310554796
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1406310554798
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1406310554862
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1406310554865
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1406310554868
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1406310554869
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1406310554871
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1406310554875
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1406310554876
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1406310554878
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1406310554878
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1406310554908
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1406310554909
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1406310554912
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1406310554916
started,bundle,org.eclipse.mtj.core,1.2.1.v201009031435,"org.eclipse.mtj.core",1406310554977
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1406310554979
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1406310554981
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1406310554981
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1406310554982
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1406310554984
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1406310555027
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1406310555029
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1406310555032
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1406310555035
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1406310555037
started,bundle,org.eclipse.pde.ui,3.6.1.v20100810_r361,"org.eclipse.pde.ui",1406310555052
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1406310555054
started,bundle,org.eclipse.sequoyah.device.framework,1.0.0.M20100915-0236,"org.eclipse.sequoyah.device.framework",1406310555062
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1406310555069
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1406310555110
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1406310555119
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1406310555270
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1406310555272
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1406310555272
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1406310555273
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1406310555294
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1406310555296
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1406310555297
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1406310555299
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1406310555332
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1406310555334
os,sysinfo,,,"win32",1406310555339
arch,sysinfo,,,"x86",1406310555339
ws,sysinfo,,,"win32",1406310555339
locale,sysinfo,,,"en_US",1406310555339
processors,sysinfo,,,"2",1406310555339
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1406310555339
java.runtime.version,sysinfo,,,"1.7.0_55-b14",1406310555339
java.specification.name,sysinfo,,,"Java Platform API Specification",1406310555339
java.specification.vendor,sysinfo,,,"Oracle Corporation",1406310555339
java.specification.version,sysinfo,,,"1.7",1406310555339
java.vendor,sysinfo,,,"Oracle Corporation",1406310555339
java.version,sysinfo,,,"1.7.0_55",1406310555339
java.vm.info,sysinfo,,,"mixed mode, sharing",1406310555339
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1406310555339
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1406310555339
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1406310555339
java.vm.specification.version,sysinfo,,,"1.7",1406310555339
java.vm.vendor,sysinfo,,,"Oracle Corporation",1406310555339
java.vm.version,sysinfo,,,"24.55-b03",1406310555339
started,bundle,org.eclipse.sequoyah.localization.tools,1.0.0.M20100915-0236,"org.eclipse.sequoyah.localization.tools",1406310555399
started,bundle,org.eclipse.sequoyah.localization.android,1.0.0.M20100915-0236,"org.eclipse.sequoyah.localization.android",1406310555464
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1406310555621
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1406310555626
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1406310555943
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1406310555971
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406310647728
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406310653517
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1406310656883
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1406310672076
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406310674955
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406310695934
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1406310696213
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1406310696325
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1406310703842
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1406310714892
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1406310726445
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406310805664
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406310805798
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406310806065
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406310814508
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406310816721
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406311330457
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1406311391851
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1406311396531
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1406311401375
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1406311401607
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406311402655
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406311402868
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1406311407334
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1406311413115
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406311415786
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406311417045
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1406311421415
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1406311475186
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1406311533821
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406311567617
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406311577869
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406311597334
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406311603379
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406311605200
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406311636764
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406311675794
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406311734456
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406311735578
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406311737130
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406311737257
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406311738950
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406311739469
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1406311740368
stopped,bundle,org.eclipse.mylyn.pde.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.pde.ui",1406311740410
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1406311740412
